iteration,record_id,n_inclusions,label
124,47170,18,1
125,12348,18,0
126,17468,18,0
127,27574,18,0
128,15057,18,0
129,33163,18,0
130,26861,18,0
131,1064,18,0
132,14780,19,1
133,14066,20,1
134,31673,20,0
135,17677,20,0
136,15616,20,0
137,33181,20,0
138,12866,21,1
139,26174,21,0
140,13241,22,1
141,14955,22,0
142,26605,23,1
143,10833,23,0
144,13560,23,0
145,27752,23,0
146,13428,23,0
147,10429,23,0
148,26328,23,0
149,35555,23,0
150,18033,24,1
151,18093,25,1
152,35998,25,0
153,11101,25,0
154,12548,25,0
155,3363,26,1
156,15824,26,0
157,17818,26,0
158,28824,26,0
159,27967,26,0
160,18137,26,0
161,12707,26,0
162,18196,26,0
163,17396,26,0
164,31738,26,0
165,16482,26,0
166,8166,26,0
167,11073,26,0
168,21884,26,0
169,11131,26,0
170,16739,27,1
171,15524,28,1
172,11621,28,0
173,18023,28,0
174,32549,28,0
175,47373,28,0
176,34683,28,0
177,17631,28,0
178,28559,28,0
179,12299,28,0
180,14310,28,0
181,23277,28,0
182,39374,28,0
183,11021,28,0
184,46656,28,0
185,11327,28,0
186,11757,28,0
187,11759,28,0
188,47781,28,0
189,5084,28,0
190,47372,28,0
191,27376,28,0
192,24910,28,0
193,31777,28,0
194,25424,28,0
195,11300,28,0
196,13296,28,0
197,9926,28,0
198,33258,28,0
199,35591,28,0
200,23285,28,0
201,18259,28,0
202,50418,29,1
203,49984,29,0
204,17723,29,0
205,3281,29,0
206,11760,29,0
207,996,29,0
208,36010,29,0
209,25811,29,0
210,16425,29,0
211,50904,29,0
212,11877,29,0
213,15196,29,0
214,13410,29,0
215,31917,29,0
216,32705,29,0
217,14154,29,0
218,12698,29,0
219,18384,29,0
220,47501,29,0
221,16427,29,0
222,28947,29,0
223,16559,29,0
224,11767,30,1
225,25453,30,0
226,11337,30,0
227,13322,30,0
228,19873,30,0
229,8411,30,0
230,50934,31,1
231,13020,31,0
232,11817,31,0
233,31177,31,0
234,12189,31,0
235,19809,31,0
236,30144,31,0
237,7738,31,0
238,19815,31,0
239,47500,31,0
240,11333,31,0
241,26878,31,0
242,48193,31,0
243,31441,31,0
244,3141,31,0
245,3896,31,0
246,3120,31,0
247,29725,31,0
248,47308,31,0
249,2203,31,0
250,30064,31,0
251,27598,31,0
252,11369,31,0
253,16353,31,0
254,32664,31,0
255,10459,31,0
256,10954,31,0
257,50299,31,0
258,47739,32,1
259,17753,32,0
260,11808,32,0
261,31791,33,1
262,34294,33,0
263,12871,33,0
264,27343,33,0
265,5792,33,0
266,3078,33,0
267,30010,33,0
268,29999,33,0
269,14663,33,0
270,19573,33,0
271,12366,33,0
272,15628,33,0
273,33991,33,0
274,30966,33,0
275,25426,33,0
276,17201,33,0
277,35679,33,0
278,18365,33,0
279,11755,33,0
280,4543,34,1
281,30940,34,0
282,10590,34,0
283,15953,34,0
284,10524,35,1
285,3280,35,0
286,32082,35,0
287,14664,35,0
288,14665,35,0
289,17023,35,0
290,11066,35,0
291,50613,36,1
292,13726,36,0
293,16368,36,0
294,11908,36,0
295,12720,36,0
296,35788,36,0
297,18611,37,1
298,11138,37,0
299,33672,37,0
300,18009,37,0
301,8163,38,1
302,34904,38,0
303,15858,38,0
304,48743,38,0
305,23681,38,0
306,10036,38,0
307,1023,38,0
308,10673,38,0
309,17411,38,0
310,31038,38,0
311,8195,38,0
312,17988,38,0
313,11492,38,0
314,13486,38,0
315,13311,38,0
316,5836,38,0
317,34710,38,0
318,12170,39,1
319,16828,39,0
320,50614,39,0
321,21814,39,0
322,3897,39,0
323,11746,39,0
324,14944,39,0
325,15538,39,0
326,8568,39,0
327,14313,39,0
328,18076,40,1
329,27030,40,0
330,16984,41,1
331,2423,41,0
332,33475,41,0
333,35096,41,0
334,14492,41,0
335,18029,41,0
336,12875,41,0
337,7040,41,0
338,16990,41,0
339,11610,41,0
340,11735,41,0
341,31799,41,0
342,15441,41,0
343,8086,41,0
344,10320,41,0
345,17056,41,0
346,10994,42,1
347,17490,42,0
348,3116,42,0
349,30548,42,0
350,11304,42,0
351,18431,42,0
352,18430,42,0
353,34081,42,0
354,15331,42,0
355,12718,43,1
356,48325,43,0
357,35789,43,0
358,8815,43,0
359,16382,43,0
360,17940,43,0
361,46712,43,0
362,17266,43,0
363,15564,43,0
364,10032,43,0
365,2495,43,0
366,7512,43,0
367,35097,43,0
368,14922,43,0
369,14899,43,0
370,5448,43,0
371,25685,43,0
372,14753,43,0
373,12103,43,0
374,32523,43,0
375,11214,43,0
376,21809,43,0
377,11171,43,0
378,32769,43,0
379,14941,43,0
380,46329,43,0
381,17929,44,1
382,12034,44,0
383,32658,44,0
384,12475,44,0
385,12317,44,0
386,28251,44,0
387,32520,44,0
388,45887,44,0
389,17200,44,0
390,31771,44,0
391,18132,44,0
392,11784,44,0
393,50060,45,1
394,15312,45,0
395,11121,45,0
396,16827,45,0
397,34891,45,0
398,1627,45,0
399,11597,45,0
400,13809,45,0
401,11274,45,0
402,28635,45,0
403,35568,45,0
404,29967,46,1
405,41982,46,0
406,33249,46,0
407,47008,46,0
408,16513,46,0
409,10,46,0
410,21862,46,0
411,50520,46,0
412,12502,46,0
413,32514,46,0
414,32987,46,0
415,11185,46,0
416,18237,46,0
417,9417,46,0
418,27831,46,0
419,31234,46,0
420,3125,46,0
421,32126,46,0
422,14399,46,0
423,33178,46,0
424,11754,46,0
425,17390,46,0
426,12712,46,0
427,49574,46,0
428,27284,46,0
429,28502,46,0
430,7182,46,0
431,11780,46,0
432,5310,46,0
433,30053,46,0
434,10331,46,0
435,2093,46,0
436,14587,46,0
437,1907,46,0
438,32644,46,0
439,12306,46,0
440,31228,46,0
441,14577,46,0
442,18236,46,0
443,10423,46,0
444,11810,46,0
445,10770,46,0
446,28749,46,0
447,18496,46,0
448,26209,46,0
449,10988,46,0
450,13472,46,0
451,12445,46,0
452,33775,47,1
453,32900,47,0
454,34892,47,0
455,5594,47,0
456,8194,47,0
457,12187,47,0
458,12229,47,0
459,42213,47,0
460,25862,47,0
461,32084,47,0
462,33380,47,0
463,31255,47,0
464,29661,47,0
465,12538,47,0
466,48633,47,0
467,9014,47,0
468,23265,47,0
469,20285,47,0
470,11807,47,0
471,49963,47,0
472,25941,47,0
473,30078,47,0
474,50524,47,0
475,11659,47,0
476,35202,47,0
477,31851,47,0
478,13034,47,0
479,30755,47,0
480,28236,47,0
481,33860,47,0
482,23266,47,0
483,18204,47,0
484,12141,47,0
485,30579,47,0
486,31990,47,0
487,13149,47,0
488,48047,47,0
489,11704,47,0
490,23268,47,0
491,11023,47,0
492,20284,47,0
493,49962,47,0
494,12282,47,0
495,12276,47,0
496,18345,47,0
497,1052,47,0
498,16538,47,0
499,7103,47,0
500,14556,47,0
501,45046,47,0
502,50239,47,0
503,30049,47,0
504,48348,47,0
505,31850,47,0
506,32346,47,0
507,47268,47,0
508,13737,47,0
509,23007,47,0
510,15566,47,0
511,31845,47,0
512,11100,47,0
513,41232,47,0
514,32118,47,0
515,34711,47,0
516,32733,47,0
517,5835,47,0
518,16390,47,0
519,3160,47,0
520,35747,47,0
521,14546,47,0
522,12180,47,0
523,12146,47,0
524,33942,47,0
525,49987,47,0
526,32375,47,0
527,29658,47,0
528,822,47,0
529,12049,47,0
530,7873,47,0
531,1716,47,0
532,31647,48,1
533,12271,48,0
534,32776,48,0
535,42725,48,0
536,35189,48,0
537,18171,48,0
538,14774,48,0
539,13375,48,0
540,19430,48,0
541,27047,48,0
542,30160,48,0
543,10655,48,0
544,34070,48,0
545,33286,48,0
546,50445,48,0
547,2433,48,0
548,32771,48,0
549,29983,48,0
550,1070,48,0
551,33498,48,0
552,6377,48,0
553,16079,48,0
554,47394,48,0
555,34140,48,0
556,30273,49,1
557,11076,49,0
558,31592,49,0
559,50241,50,1
560,22870,50,0
561,20022,50,0
562,20925,50,0
563,33692,50,0
564,33252,50,0
565,11024,50,0
566,20328,50,0
567,30276,50,0
568,34713,50,0
569,24918,50,0
570,29856,50,0
571,13556,50,0
572,48503,50,0
573,15950,50,0
574,46851,50,0
575,32621,50,0
576,12669,50,0
577,34069,50,0
578,38091,50,0
579,33035,50,0
580,6542,50,0
581,35748,50,0
582,35307,50,0
583,29475,50,0
584,25017,50,0
585,30071,50,0
586,50546,50,0
587,30618,50,0
588,22871,50,0
589,12128,50,0
590,33259,50,0
591,33256,50,0
592,11738,50,0
593,735,50,0
594,3118,50,0
595,12411,51,1
596,32626,51,0
597,20334,51,0
598,11986,51,0
599,14794,51,0
600,49699,51,0
601,13750,51,0
602,9681,51,0
603,47108,51,0
604,31870,51,0
605,31763,51,0
606,31367,51,0
607,7336,51,0
608,11709,51,0
609,18075,51,0
610,3910,51,0
611,29843,51,0
612,46787,51,0
613,30827,51,0
614,27948,51,0
615,34981,51,0
616,32532,51,0
617,14548,51,0
618,32012,51,0
619,39642,51,0
620,4050,51,0
621,12256,51,0
622,20224,51,0
623,15448,51,0
624,35957,51,0
625,33670,51,0
626,15452,51,0
627,14661,51,0
628,19820,51,0
629,24826,51,0
630,38355,51,0
631,30294,51,0
632,672,51,0
633,33632,51,0
634,31790,51,0
635,2436,51,0
636,42199,51,0
637,28452,51,0
638,14716,52,1
639,47647,52,0
640,10799,52,0
641,9310,52,0
642,23722,52,0
643,22361,52,0
644,11675,52,0
645,33643,52,0
646,22627,52,0
647,34443,52,0
648,29058,52,0
649,11367,52,0
650,11530,52,0
651,11088,52,0
652,14855,52,0
653,47676,52,0
654,30750,52,0
655,12213,52,0
656,32527,52,0
657,3137,52,0
658,13407,52,0
659,29486,52,0
660,756,52,0
661,15091,52,0
662,49941,52,0
663,10671,52,0
664,31054,52,0
665,15276,52,0
666,4766,52,0
667,27715,52,0
668,20032,52,0
669,18276,52,0
670,20350,52,0
671,30013,52,0
672,11939,52,0
673,19121,52,0
674,11762,52,0
675,34014,52,0
676,4562,52,0
677,25878,52,0
678,35828,52,0
679,19831,52,0
680,33012,52,0
681,22872,52,0
682,16928,52,0
683,35354,52,0
684,15949,52,0
685,28204,52,0
686,11946,52,0
687,27296,52,0
688,49783,52,0
689,10787,52,0
690,14415,52,0
691,34295,52,0
692,14417,52,0
693,31480,52,0
694,30429,52,0
695,13523,52,0
696,31573,52,0
697,11130,52,0
698,12075,52,0
699,11658,52,0
700,32415,52,0
701,31711,52,0
702,34293,52,0
703,21296,52,0
704,50615,52,0
705,33366,52,0
706,6850,52,0
707,14826,52,0
708,20336,52,0
709,21688,52,0
710,30186,52,0
711,18309,52,0
712,11143,52,0
713,18399,53,1
714,32076,53,0
715,10920,53,0
716,24631,53,0
717,34400,53,0
718,26835,53,0
719,32318,53,0
720,30993,53,0
721,27845,53,0
722,23230,53,0
723,34071,53,0
724,13718,53,0
725,16556,53,0
726,12535,53,0
727,25079,53,0
728,6755,53,0
729,33418,53,0
730,28744,53,0
731,8132,53,0
732,11155,53,0
733,16392,54,1
734,13371,54,0
735,9981,54,0
736,2291,54,0
737,10559,54,0
738,30162,54,0
739,24639,54,0
740,16369,54,0
741,13096,54,0
742,13182,54,0
743,8593,54,0
744,32422,54,0
745,3912,54,0
746,6316,54,0
747,49130,54,0
748,25865,54,0
749,30110,54,0
750,22873,54,0
751,13392,54,0
752,25092,54,0
753,33295,54,0
754,21529,54,0
755,13561,54,0
756,17934,54,0
757,6640,54,0
758,48920,54,0
759,29024,54,0
760,31024,54,0
761,47984,54,0
762,16063,54,0
763,32504,54,0
764,14931,54,0
765,11403,54,0
766,11756,54,0
767,34621,54,0
768,16465,54,0
769,31804,54,0
770,25918,54,0
771,30951,54,0
772,31679,54,0
773,3161,54,0
774,22893,54,0
775,4250,54,0
776,11619,54,0
777,10873,54,0
778,13118,54,0
779,25745,54,0
780,5181,54,0
781,17359,54,0
782,15730,54,0
783,35109,54,0
784,31183,54,0
785,11224,54,0
786,7787,54,0
787,34459,54,0
788,32190,54,0
789,20142,54,0
790,15368,54,0
791,23011,54,0
792,29495,54,0
793,1371,54,0
794,14962,54,0
795,15743,54,0
796,35176,54,0
797,12787,54,0
798,15859,54,0
799,25940,54,0
800,42016,54,0
801,15166,54,0
802,7630,54,0
803,39570,54,0
804,515,54,0
805,20988,54,0
806,16351,54,0
807,31860,54,0
808,11193,54,0
809,46444,54,0
810,17719,54,0
811,32846,54,0
812,30721,54,0
813,3104,54,0
814,30045,54,0
815,33629,54,0
816,31218,54,0
817,13931,54,0
818,48694,54,0
819,10408,54,0
820,14937,54,0
821,50422,54,0
822,17313,54,0
823,39,54,0
824,17485,54,0
825,12107,54,0
826,16400,54,0
827,13393,54,0
828,50747,54,0
829,32553,54,0
830,49424,54,0
831,25812,54,0
832,9,54,0
833,35157,54,0
834,29985,54,0
835,32657,54,0
836,3166,54,0
837,21837,54,0
838,25791,54,0
839,11802,54,0
840,17854,54,0
841,33957,54,0
842,3504,54,0
843,11698,54,0
844,40654,54,0
845,22877,54,0
846,14365,54,0
847,29084,54,0
848,41178,54,0
849,4604,54,0
850,766,54,0
851,6289,54,0
852,31212,54,0
853,16005,54,0
854,48537,54,0
855,25588,54,0
856,33123,54,0
857,17511,54,0
858,47673,54,0
859,32506,54,0
860,14651,54,0
861,16839,54,0
862,48512,54,0
863,30113,54,0
864,36933,54,0
865,34189,54,0
866,27487,54,0
867,10347,54,0
868,7982,54,0
869,15544,54,0
870,30611,54,0
871,49081,54,0
872,15296,54,0
873,47782,54,0
874,14575,54,0
875,21838,54,0
876,28719,54,0
877,7985,54,0
878,30042,54,0
879,29442,54,0
880,33030,54,0
881,12602,54,0
882,24516,54,0
883,14291,54,0
884,13001,54,0
885,7691,54,0
886,16619,54,0
887,32474,54,0
888,11481,54,0
889,31620,54,0
890,12719,54,0
891,32465,54,0
892,17227,54,0
893,22477,55,1
894,20594,55,0
895,34251,55,0
896,22879,55,0
897,29080,55,0
898,31740,55,0
899,11308,55,0
900,49423,55,0
901,3263,55,0
902,45069,55,0
903,33132,55,0
904,18968,55,0
905,33411,55,0
906,49480,55,0
907,32663,55,0
908,31657,55,0
909,8533,55,0
910,23750,55,0
911,17180,55,0
912,10375,55,0
913,14008,55,0
914,21859,55,0
915,33537,55,0
916,27257,55,0
917,12165,55,0
918,12042,55,0
919,32182,55,0
920,10593,55,0
921,31708,55,0
922,31217,55,0
923,13071,55,0
924,33861,55,0
925,20057,55,0
926,11661,55,0
927,29758,55,0
928,35886,55,0
929,1882,55,0
930,25994,55,0
931,12735,55,0
932,17755,55,0
933,48728,55,0
934,20839,55,0
935,29844,55,0
936,12967,55,0
937,24541,55,0
938,24979,55,0
939,30473,55,0
940,47849,55,0
941,5049,55,0
942,9781,55,0
943,47783,55,0
944,33799,55,0
945,19723,55,0
946,33236,55,0
947,16950,55,0
948,34450,55,0
949,35716,55,0
950,23001,55,0
951,3985,55,0
952,11283,55,0
953,28013,55,0
954,47962,55,0
955,16901,55,0
956,12341,55,0
957,30981,55,0
958,21900,55,0
959,17703,55,0
960,11999,55,0
961,43876,55,0
962,14945,55,0
963,14385,56,1
964,22876,56,0
965,48612,56,0
966,14398,56,0
967,33253,56,0
968,13377,56,0
969,22874,56,0
970,50612,56,0
971,12728,56,0
972,31150,56,0
973,23930,56,0
974,20948,56,0
975,11733,56,0
976,30069,56,0
977,32685,56,0
978,20048,56,0
979,9951,56,0
980,17393,56,0
981,13999,56,0
982,11835,56,0
983,26714,56,0
984,31705,56,0
985,12790,56,0
986,18565,56,0
987,3257,56,0
988,34659,56,0
989,32548,56,0
990,14646,56,0
991,29962,56,0
992,3115,56,0
993,31796,56,0
994,10842,56,0
995,26105,56,0
996,5493,56,0
997,49071,56,0
998,14776,56,0
999,10519,56,0
1000,31593,56,0
1001,49724,56,0
1002,20678,56,0
1003,17413,56,0
1004,25456,56,0
1005,17501,56,0
1006,33083,56,0
1007,22472,56,0
1008,29122,56,0
1009,3144,56,0
1010,30176,56,0
1011,31236,56,0
1012,11404,56,0
1013,13369,56,0
1014,11715,56,0
1015,15567,56,0
1016,13725,56,0
1017,11725,56,0
1018,23568,56,0
1019,93,56,0
1020,12741,56,0
1021,27290,56,0
1022,6620,56,0
1023,17520,56,0
1024,50789,56,0
1025,18080,56,0
1026,12356,56,0
1027,25419,56,0
1028,34584,56,0
1029,9021,56,0
1030,35928,56,0
1031,20842,56,0
1032,44306,56,0
1033,29229,56,0
1034,24930,56,0
1035,31787,56,0
1036,28139,56,0
1037,2479,56,0
1038,19320,56,0
1039,14974,56,0
1040,47566,56,0
1041,3644,56,0
1042,4063,56,0
1043,15654,56,0
1044,5374,56,0
1045,13465,56,0
1046,6647,56,0
1047,11988,56,0
1048,24181,56,0
1049,31644,56,0
1050,27282,56,0
1051,33276,56,0
1052,6164,56,0
1053,32543,56,0
1054,15496,56,0
1055,24051,56,0
1056,29647,56,0
1057,31157,56,0
1058,20272,56,0
1059,47158,56,0
1060,16900,56,0
1061,32692,56,0
1062,13758,56,0
1063,49080,56,0
1064,19293,56,0
1065,31852,56,0
1066,46383,56,0
1067,31633,56,0
1068,34288,56,0
1069,13676,56,0
1070,11111,56,0
1071,12948,56,0
1072,18590,56,0
1073,30112,56,0
1074,17298,56,0
1075,35181,56,0
1076,21636,56,0
1077,15313,56,0
1078,15371,56,0
1079,21033,56,0
1080,15453,56,0
1081,46290,56,0
1082,21750,56,0
1083,13232,56,0
1084,45713,56,0
1085,11251,56,0
1086,50734,56,0
1087,8384,56,0
1088,15333,56,0
1089,46042,56,0
1090,34494,56,0
1091,16343,56,0
1092,29270,56,0
1093,15719,56,0
1094,6330,56,0
1095,1304,56,0
1096,13513,56,0
1097,30512,56,0
1098,13102,56,0
1099,32379,56,0
1100,43050,56,0
1101,16132,56,0
1102,13339,56,0
1103,28495,56,0
1104,30003,56,0
1105,14836,56,0
1106,3147,56,0
1107,28369,56,0
1108,13451,56,0
1109,13326,56,0
1110,22601,56,0
1111,26771,56,0
1112,37583,56,0
1113,16858,56,0
1114,14309,56,0
1115,12319,56,0
1116,21565,56,0
1117,25054,56,0
1118,31041,56,0
1119,14494,56,0
1120,29550,56,0
1121,31045,56,0
1122,43069,56,0
1123,6163,56,0
1124,2549,56,0
1125,11303,56,0
1126,16071,56,0
1127,13650,56,0
1128,17909,56,0
1129,41337,56,0
1130,23137,56,0
1131,13010,56,0
1132,10325,56,0
1133,37866,56,0
1134,49919,56,0
1135,30374,56,0
1136,7716,56,0
1137,35434,56,0
1138,22367,56,0
1139,29132,56,0
1140,42669,56,0
1141,48815,56,0
1142,12867,56,0
1143,27432,56,0
1144,42235,56,0
1145,29341,56,0
1146,37915,56,0
1147,9221,56,0
1148,9775,56,0
1149,30821,56,0
1150,48816,56,0
1151,26681,56,0
1152,12485,56,0
1153,14467,56,0
1154,10482,56,0
1155,45055,56,0
1156,26474,56,0
1157,30510,56,0
1158,49400,56,0
1159,21553,56,0
1160,28571,56,0
1161,50468,56,0
1162,31802,56,0
1163,35325,56,0
1164,14431,56,0
1165,10592,56,0
1166,24527,56,0
1167,49119,56,0
1168,28590,56,0
1169,479,56,0
1170,5514,56,0
1171,17805,56,0
1172,17952,56,0
1173,31991,56,0
1174,32756,56,0
1175,30083,56,0
1176,22832,56,0
1177,7882,56,0
1178,32211,56,0
1179,14361,56,0
1180,6619,56,0
1181,23779,56,0
1182,11850,56,0
1183,4189,56,0
1184,18483,56,0
1185,31671,56,0
1186,8936,56,0
1187,19517,56,0
1188,11629,56,0
1189,33024,56,0
1190,14912,56,0
1191,15855,56,0
1192,13711,56,0
1193,35794,56,0
1194,21693,56,0
1195,31194,56,0
1196,15771,56,0
1197,31469,56,0
1198,31372,56,0
1199,14895,56,0
1200,21774,56,0
1201,2290,56,0
1202,33147,56,0
1203,31241,56,0
1204,47727,56,0
1205,34967,56,0
1206,17882,56,0
1207,19725,56,0
1208,48509,56,0
1209,16028,56,0
1210,1171,56,0
1211,17027,56,0
1212,5850,56,0
1213,22949,56,0
1214,31640,56,0
1215,35121,56,0
1216,30066,56,0
1217,28230,56,0
1218,50271,56,0
1219,30729,56,0
1220,24931,56,0
1221,4449,56,0
1222,35847,56,0
1223,31820,56,0
1224,26720,56,0
1225,28135,56,0
1226,24890,56,0
1227,16814,56,0
1228,16699,56,0
1229,50099,56,0
1230,37332,56,0
1231,49082,56,0
1232,9782,56,0
1233,30177,56,0
1234,20469,56,0
1235,17013,56,0
1236,29804,56,0
1237,22705,56,0
1238,24009,56,0
1239,50611,56,0
1240,7047,56,0
1241,26397,56,0
1242,1540,56,0
1243,21358,56,0
1244,29353,56,0
1245,39646,56,0
1246,48895,56,0
1247,20377,56,0
1248,26590,56,0
1249,11175,56,0
1250,16367,56,0
1251,10404,56,0
1252,27018,56,0
1253,31154,56,0
1254,36051,56,0
1255,15266,56,0
1256,23758,56,0
1257,33900,56,0
1258,18083,56,0
1259,23350,56,0
1260,35498,56,0
1261,30541,56,0
1262,17604,56,0
1263,34200,56,0
1264,27614,56,0
1265,11553,56,0
1266,32010,56,0
1267,31703,56,0
1268,23839,56,0
1269,24951,56,0
1270,45659,56,0
1271,37720,56,0
1272,32066,56,0
1273,34829,56,0
1274,31778,56,0
1275,37550,56,0
1276,10964,56,0
1277,23579,56,0
1278,11438,56,0
1279,38371,56,0
1280,18411,56,0
1281,17893,56,0
1282,26020,56,0
1283,16051,56,0
1284,1889,56,0
1285,8737,56,0
1286,17118,56,0
1287,48061,56,0
1288,18447,56,0
1289,23715,56,0
1290,5129,56,0
1291,1015,56,0
1292,25436,56,0
1293,32546,56,0
1294,5499,56,0
1295,1862,56,0
1296,25840,56,0
1297,29245,56,0
1298,12724,56,0
1299,17632,56,0
1300,48681,56,0
1301,11893,56,0
1302,12756,56,0
1303,11398,56,0
1304,27104,56,0
1305,12932,56,0
1306,27739,56,0
1307,48667,56,0
1308,17299,56,0
1309,50240,56,0
1310,24894,56,0
1311,32495,56,0
1312,12091,56,0
1313,35616,56,0
1314,2249,56,0
1315,49788,56,0
1316,37330,56,0
1317,18232,56,0
1318,10648,56,0
1319,7068,56,0
1320,12872,56,0
1321,28822,56,0
1322,11804,56,0
1323,30268,56,0
1324,5285,56,0
1325,49014,56,0
1326,30328,56,0
1327,47607,56,0
1328,31227,56,0
1329,4234,56,0
1330,41017,56,0
1331,23267,56,0
1332,35552,56,0
1333,32381,56,0
1334,25452,56,0
1335,6169,56,0
1336,11061,56,0
1337,49047,56,0
1338,12258,56,0
1339,13067,56,0
1340,46771,56,0
1341,11359,56,0
1342,31700,56,0
1343,13948,56,0
1344,9615,56,0
1345,31205,56,0
1346,3148,56,0
1347,13762,56,0
1348,32648,56,0
1349,11095,56,0
1350,17630,56,0
1351,21200,56,0
1352,14142,56,0
1353,28884,56,0
1354,34033,56,0
1355,10755,56,0
1356,32542,56,0
1357,5599,56,0
1358,15207,56,0
1359,30413,56,0
1360,34449,56,0
1361,16658,56,0
1362,16394,56,0
1363,13133,56,0
1364,28009,56,0
1365,18091,56,0
1366,14647,56,0
1367,1884,56,0
1368,14422,56,0
1369,34632,56,0
1370,31831,56,0
1371,13204,56,0
1372,17146,56,0
1373,11405,56,0
1374,13537,56,0
1375,17683,56,0
1376,50321,56,0
1377,30079,56,0
1378,35087,56,0
1379,34444,56,0
1380,12686,56,0
1381,34018,56,0
1382,12549,56,0
1383,11187,56,0
1384,33523,56,0
1385,7547,56,0
1386,23739,56,0
1387,34922,56,0
1388,35796,56,0
1389,8795,56,0
1390,29657,56,0
1391,3106,56,0
1392,34036,56,0
1393,33682,56,0
1394,16125,56,0
1395,22067,56,0
1396,12420,56,0
1397,39133,56,0
1398,50122,56,0
1399,15846,56,0
1400,11107,56,0
1401,30513,56,0
1402,31720,56,0
1403,33870,56,0
1404,10358,56,0
1405,48170,56,0
1406,21060,56,0
1407,32789,56,0
1408,11717,56,0
1409,30487,56,0
1410,31616,56,0
1411,24007,56,0
1412,5469,56,0
1413,16554,56,0
1414,27761,56,0
1415,37470,56,0
1416,15024,56,0
1417,14081,56,0
1418,20680,56,0
1419,8589,56,0
1420,3928,56,0
1421,32594,56,0
1422,11627,56,0
1423,32928,56,0
1424,12674,56,0
1425,12962,56,0
1426,22091,56,0
1427,15169,56,0
1428,49473,56,0
1429,35688,56,0
1430,10054,56,0
1431,21925,56,0
1432,14401,56,0
1433,18603,56,0
1434,14853,56,0
1435,21912,56,0
1436,13844,56,0
1437,19450,56,0
1438,15918,56,0
1439,81,56,0
1440,42044,56,0
1441,15592,56,0
1442,10337,56,0
1443,29648,56,0
1444,2927,56,0
1445,21620,56,0
1446,6723,56,0
1447,38985,56,0
1448,33840,56,0
1449,1233,56,0
1450,34701,56,0
1451,19689,56,0
1452,31552,56,0
1453,6895,56,0
1454,18495,56,0
1455,2743,56,0
1456,26046,56,0
1457,22952,56,0
1458,18085,56,0
1459,20232,56,0
1460,28328,56,0
1461,31843,56,0
1462,15427,56,0
1463,31839,56,0
1464,15096,56,0
1465,11281,56,0
1466,35538,56,0
1467,32994,56,0
1468,11406,56,0
1469,32916,56,0
1470,16823,56,0
1471,3500,56,0
1472,13079,56,0
1473,8316,56,0
1474,49602,56,0
1475,4772,56,0
1476,31119,56,0
1477,8733,56,0
1478,3267,56,0
1479,47728,56,0
1480,33216,56,0
1481,22875,56,0
1482,30089,56,0
1483,9347,56,0
1484,28293,56,0
1485,35317,56,0
1486,10242,56,0
1487,47811,56,0
1488,15227,56,0
1489,19762,56,0
1490,29993,56,0
1491,22956,56,0
1492,992,56,0
1493,13782,56,0
1494,47938,56,0
1495,33808,56,0
1496,25730,56,0
1497,30575,56,0
