iteration,record_id,n_inclusions,label
265,18496,35,0
266,17929,36,1
267,34294,36,0
268,32664,36,0
269,19873,36,0
270,3078,36,0
271,10,36,0
272,10954,36,0
273,12502,36,0
274,49574,36,0
275,23277,36,0
276,5448,36,0
277,15628,36,0
278,46328,36,0
279,13809,36,0
280,27343,36,0
281,5084,36,0
282,12317,36,0
283,29725,36,0
284,49963,36,0
285,8815,36,0
286,31771,36,0
287,33775,37,1
288,11369,37,0
289,29999,37,0
290,32523,37,0
291,13311,37,0
292,11755,37,0
293,15953,37,0
294,23681,37,0
295,31177,37,0
296,32346,37,0
297,3125,37,0
298,25426,37,0
299,14663,37,0
300,7103,37,0
301,50520,37,0
302,31441,37,0
303,29661,37,0
304,11597,37,0
305,33672,37,0
306,31234,37,0
307,32126,37,0
308,42213,37,0
309,31851,37,0
310,48743,37,0
311,11121,37,0
312,47008,37,0
313,32520,37,0
314,48348,37,0
315,34892,37,0
316,8195,37,0
317,14941,37,0
318,13410,37,0
319,49962,37,0
320,16827,37,0
321,12306,37,0
322,50299,37,0
323,14556,37,0
324,12229,37,0
325,33178,37,0
326,30071,37,0
327,2546,37,0
328,33942,37,0
329,16559,37,0
330,11171,37,0
331,33380,37,0
332,25862,37,0
333,8086,37,0
334,11023,37,0
335,31990,37,0
336,48633,37,0
337,27284,37,0
338,10032,37,0
339,33249,37,0
340,33258,37,0
341,50613,38,1
342,14753,38,0
343,4543,39,1
344,30940,39,0
345,10590,39,0
346,14664,39,0
347,3280,39,0
348,32082,39,0
349,10524,40,1
350,14665,40,0
351,17023,40,0
352,11066,40,0
353,11138,40,0
354,11908,40,0
355,12720,40,0
356,10320,40,0
357,29967,41,1
358,34710,41,0
359,14577,41,0
360,17988,41,0
361,45887,41,0
362,50614,41,0
363,8568,41,0
364,18009,41,0
365,12718,42,1
366,16513,42,0
367,18076,43,1
368,17940,43,0
369,12170,44,1
370,12103,44,0
371,14492,44,0
372,18431,44,0
373,14899,44,0
374,3116,44,0
375,17056,44,0
376,2423,44,0
377,31038,44,0
378,50060,45,1
379,11659,45,0
380,14922,45,0
381,11735,45,0
382,7512,45,0
383,18237,45,0
384,1627,45,0
385,25685,45,0
386,17266,45,0
387,48325,45,0
388,46712,45,0
389,11610,45,0
390,16984,46,1
391,30548,46,0
392,16990,46,0
393,35097,46,0
394,15441,46,0
395,20285,46,0
396,12475,46,0
397,5836,46,0
398,11807,46,0
399,33475,46,0
400,16382,46,0
401,11185,46,0
402,9417,46,0
403,34891,46,0
404,18430,46,0
405,21809,46,0
406,10331,46,0
407,26209,46,0
408,33670,46,0
409,1052,46,0
410,18029,46,0
411,35789,46,0
412,13737,46,0
413,30053,46,0
414,11780,46,0
415,12034,46,0
416,31799,46,0
417,28635,46,0
418,17465,46,0
419,11214,46,0
420,5594,46,0
421,18132,46,0
422,32900,46,0
423,14587,46,0
424,5310,46,0
425,28502,46,0
426,25941,46,0
427,12282,46,0
428,46329,46,0
429,11754,46,0
430,15276,46,0
431,20284,46,0
432,11088,46,0
433,30750,46,0
434,11274,46,0
435,12445,46,0
436,18236,46,0
437,7873,46,0
438,31228,46,0
439,10770,46,0
440,15331,46,0
441,30078,46,0
442,32987,46,0
443,16985,46,0
444,33366,46,0
445,12146,46,0
446,47268,46,0
447,8194,46,0
448,10988,46,0
449,32514,46,0
450,16063,46,0
451,13034,46,0
452,2433,46,0
453,50524,46,0
454,13523,46,0
455,32084,46,0
456,31845,46,0
457,14313,46,0
458,35828,46,0
459,35096,46,0
460,735,46,0
461,2093,46,0
462,16538,46,0
463,35202,46,0
464,12049,46,0
465,16079,46,0
466,11738,46,0
467,7182,46,0
468,3161,46,0
469,33035,46,0
470,2436,46,0
471,29658,46,0
472,45046,46,0
473,16390,46,0
474,1716,46,0
475,11492,46,0
476,12712,46,0
477,672,46,0
478,14931,46,0
479,31850,46,0
480,34711,46,0
481,17390,46,0
482,31255,46,0
483,11100,46,0
484,33286,46,0
485,13472,46,0
486,10423,46,0
487,30966,46,0
488,29856,46,0
489,50241,47,1
490,22870,47,0
491,20022,47,0
492,49941,47,0
493,12213,47,0
494,3160,47,0
495,33860,47,0
496,35679,47,0
497,48503,47,0
498,27574,47,0
499,20328,47,0
500,822,47,0
501,18171,47,0
502,9681,47,0
503,12538,47,0
504,4050,47,0
505,32118,47,0
506,14548,47,0
507,10655,47,0
508,3137,47,0
509,41232,47,0
510,3118,47,0
511,38091,47,0
512,18345,47,0
513,46787,47,0
514,31790,47,0
515,11810,47,0
516,14399,47,0
517,30273,48,1
518,11076,48,0
519,30049,48,0
520,28251,48,0
521,33692,48,0
522,50934,49,1
523,31592,49,0
524,31647,50,1
525,32776,50,0
526,42725,50,0
527,24918,50,0
528,32771,50,0
529,14774,50,0
530,35748,50,0
531,15564,50,0
532,50239,50,0
533,12276,50,0
534,4766,50,0
535,35189,50,0
536,27047,50,0
537,6377,50,0
538,1907,50,0
539,30276,50,0
540,42199,50,0
541,30294,50,0
542,9014,50,0
543,28749,50,0
544,13375,50,0
545,34069,50,0
546,32506,50,0
547,12271,50,0
548,13556,50,0
549,19430,50,0
550,32532,50,0
551,11130,50,0
552,32504,50,0
553,33259,50,0
554,32375,50,0
555,14855,50,0
556,34713,50,0
557,1371,50,0
558,39570,50,0
559,12669,50,0
560,6542,50,0
561,39642,50,0
562,14826,50,0
563,31870,50,0
564,27948,50,0
565,22871,50,0
566,28236,50,0
567,32733,50,0
568,15452,50,0
569,29843,50,0
570,47394,50,0
571,15950,50,0
572,30579,50,0
573,6640,50,0
574,31763,50,0
575,50546,50,0
576,11704,50,0
577,33252,50,0
578,29475,50,0
579,21296,50,0
580,11530,50,0
581,18521,50,0
582,35307,50,0
583,35354,50,0
584,31480,50,0
585,13718,50,0
586,34293,50,0
587,33632,50,0
588,31212,50,0
589,4562,50,0
590,23268,50,0
591,19820,50,0
592,29983,50,0
593,33030,50,0
594,756,50,0
595,30618,50,0
596,22627,50,0
597,28452,50,0
598,14716,51,1
599,47647,51,0
600,9310,51,0
601,10799,51,0
602,13750,51,0
603,16928,51,0
604,20925,51,0
605,24826,51,0
606,34140,51,0
607,5835,51,0
608,11024,51,0
609,35747,51,0
610,11675,51,0
611,32422,51,0
612,30429,51,0
613,20142,51,0
614,22877,51,0
615,19831,51,0
616,4604,51,0
617,1070,51,0
618,11658,51,0
619,18204,51,0
620,12075,51,0
621,10347,51,0
622,47676,51,0
623,7336,51,0
624,13407,51,0
625,20334,51,0
626,31367,51,0
627,16369,51,0
628,46851,51,0
629,33256,51,0
630,12535,51,0
631,25878,51,0
632,12256,51,0
633,11939,51,0
634,11709,51,0
635,12180,51,0
636,14546,51,0
637,30186,51,0
638,31054,51,0
639,11155,51,0
640,2291,51,0
641,18276,51,0
642,23007,51,0
643,16556,51,0
644,32012,51,0
645,50734,51,0
646,13149,51,0
647,11403,51,0
648,15566,51,0
649,25079,51,0
650,3912,51,0
651,18309,51,0
652,32621,51,0
653,14661,51,0
654,31573,51,0
655,34443,51,0
656,18399,52,1
657,32076,52,0
658,25588,52,0
659,23722,52,0
660,8132,52,0
661,15949,52,0
662,34400,52,0
663,809,52,0
664,28204,52,0
665,26835,52,0
666,49130,52,0
667,49699,52,0
668,30827,52,0
669,13182,52,0
670,6755,52,0
671,13513,52,0
672,10787,52,0
673,16392,53,1
674,10559,53,0
675,30993,53,0
676,11802,53,0
677,14962,53,0
678,11946,53,0
679,17854,53,0
680,30013,53,0
681,15719,53,0
682,19121,53,0
683,34295,53,0
684,22361,53,0
685,24639,53,0
686,29024,53,0
687,12128,53,0
688,13392,53,0
689,16465,53,0
690,15730,53,0
691,11619,53,0
692,33643,53,0
693,27296,53,0
694,18075,53,0
695,25865,53,0
696,4250,53,0
697,31183,53,0
698,48694,53,0
699,12411,54,1
700,32626,54,0
701,11986,54,0
702,14794,54,0
703,20224,54,0
704,47108,54,0
705,29058,54,0
706,34014,54,0
707,32415,54,0
708,10671,54,0
709,25017,54,0
710,12187,54,0
711,30755,54,0
712,24631,54,0
713,20336,54,0
714,32527,54,0
715,13371,54,0
716,27845,54,0
717,12165,54,0
718,32553,54,0
719,12107,54,0
720,14365,54,0
721,31711,54,0
722,28744,54,0
723,11143,54,0
724,35157,54,0
725,42016,54,0
726,14575,54,0
727,15091,54,0
728,22872,54,0
729,6289,54,0
730,8593,54,0
731,31620,54,0
732,32182,54,0
733,48512,54,0
734,36933,54,0
735,31024,54,0
736,766,54,0
737,34981,54,0
738,33418,54,0
739,47984,54,0
740,26714,54,0
741,9981,54,0
742,35109,54,0
743,48920,54,0
744,15859,54,0
745,32318,54,0
746,17934,54,0
747,35716,54,0
748,50181,54,0
749,7982,54,0
750,12141,54,0
751,33295,54,0
752,42669,54,0
753,3104,54,0
754,15448,54,0
755,29495,54,0
756,23230,54,0
757,6850,54,0
758,14415,54,0
759,20350,54,0
760,29486,54,0
761,32846,54,0
762,3910,54,0
763,7630,54,0
764,15166,54,0
765,13561,54,0
766,30045,54,0
767,12787,54,0
768,33012,54,0
769,29985,54,0
770,30113,54,0
771,31860,54,0
772,13118,54,0
773,50747,54,0
774,3504,54,0
775,46444,54,0
776,10920,54,0
777,25791,54,0
778,31657,54,0
779,30160,54,0
780,31804,54,0
781,21529,54,0
782,34621,54,0
783,11762,54,0
784,21838,54,0
785,17719,54,0
786,32379,54,0
787,13931,54,0
788,32190,54,0
789,20988,54,0
790,34071,54,0
791,32465,54,0
792,7787,54,0
793,22893,54,0
794,13071,54,0
795,17227,54,0
796,12735,54,0
797,30110,54,0
798,18080,54,0
799,6316,54,0
800,26474,54,0
801,24516,54,0
802,49081,54,0
803,13001,54,0
804,31740,54,0
805,17755,54,0
806,25918,54,0
807,38355,54,0
808,14646,54,0
809,9781,54,0
810,11308,54,0
811,35176,54,0
812,23011,54,0
813,29084,54,0
814,3985,54,0
815,5049,54,0
816,30721,54,0
817,16400,54,0
818,40654,54,0
819,9,54,0
820,20032,54,0
821,21693,54,0
822,34189,54,0
823,33498,54,0
824,16351,54,0
825,17501,54,0
826,31708,54,0
827,29962,54,0
828,16005,54,0
829,32548,54,0
830,7985,54,0
831,33083,54,0
832,25940,54,0
833,39,54,0
834,49424,54,0
835,12719,54,0
836,21688,54,0
837,1882,54,0
838,10408,54,0
839,7691,54,0
840,13676,54,0
841,17180,54,0
842,14974,54,0
843,11999,54,0
844,49423,54,0
845,17485,54,0
846,5181,54,0
847,12356,54,0
848,33132,54,0
849,30981,54,0
850,11698,54,0
851,27257,54,0
852,49987,54,0
853,31644,54,0
854,17413,54,0
855,33957,54,0
856,11756,54,0
857,11224,54,0
858,14945,54,0
859,33123,54,0
860,27487,54,0
861,22873,54,0
862,14776,54,0
863,3166,54,0
864,33629,54,0
865,47673,54,0
866,10873,54,0
867,15296,54,0
868,34459,54,0
869,27715,54,0
870,30069,54,0
871,12602,54,0
872,34967,54,0
873,17359,54,0
874,49724,54,0
875,16901,54,0
876,49400,54,0
877,31218,54,0
878,22477,55,1
879,22879,55,0
880,12042,55,0
881,31679,55,0
882,20594,55,0
883,11766,55,0
884,50789,55,0
885,8533,55,0
886,21837,55,0
887,29080,55,0
888,14588,55,0
889,17703,55,0
890,13393,55,0
891,32663,55,0
892,33411,55,0
893,20057,55,0
894,33799,55,0
895,11733,55,0
896,50615,55,0
897,20839,55,0
898,17313,55,0
899,48728,55,0
900,25745,55,0
901,49071,55,0
902,30512,55,0
903,20048,55,0
904,30162,55,0
905,49783,55,0
906,14008,55,0
907,48537,55,0
908,10593,55,0
909,47566,55,0
910,11404,55,0
911,3263,55,0
912,47782,55,0
913,17511,55,0
914,31241,55,0
915,47849,55,0
916,14291,55,0
917,10375,55,0
918,45069,55,0
919,50445,55,0
920,24541,55,0
921,47962,55,0
922,12341,55,0
923,9021,55,0
924,515,55,0
925,30473,55,0
926,9951,55,0
927,30042,55,0
928,50422,55,0
929,28719,55,0
930,1171,55,0
931,22874,55,0
932,14385,56,1
933,48612,56,0
934,29758,56,0
935,22876,56,0
936,14398,56,0
937,10519,56,0
938,6330,56,0
939,32657,56,0
940,11835,56,0
941,10842,56,0
942,33537,56,0
943,47783,56,0
944,5493,56,0
945,34450,56,0
946,16370,56,0
947,17393,56,0
948,3257,56,0
949,12948,56,0
950,11481,56,0
951,31593,56,0
952,29442,56,0
953,43876,56,0
954,7882,56,0
955,31796,56,0
956,15453,56,0
957,16839,56,0
958,31217,56,0
959,11251,56,0
960,13650,56,0
961,13369,56,0
962,23001,56,0
963,15544,56,0
964,13339,56,0
965,16900,56,0
966,6620,56,0
967,655,56,0
968,30951,56,0
969,28822,56,0
970,25419,56,0
971,12728,56,0
972,35928,56,0
973,33253,56,0
974,50612,56,0
975,33861,56,0
976,19723,56,0
977,32474,56,0
978,20842,56,0
979,31705,56,0
980,24930,56,0
981,24979,56,0
982,11661,56,0
983,30083,56,0
984,30176,56,0
985,31041,56,0
986,24890,56,0
987,11283,56,0
988,12967,56,0
989,15567,56,0
990,31787,56,0
991,25456,56,0
992,2479,56,0
993,35957,56,0
994,20948,56,0
995,14937,56,0
996,46383,56,0
997,48815,56,0
998,31150,56,0
999,11988,56,0
1000,11111,56,0
1001,35794,56,0
1002,18590,56,0
1003,15654,56,0
1004,31236,56,0
1005,93,56,0
1006,30374,56,0
1007,13725,56,0
1008,21859,56,0
1009,49480,56,0
1010,23750,56,0
1011,22091,56,0
1012,20377,56,0
1013,28013,56,0
1014,13010,56,0
1015,15496,56,0
1016,8384,56,0
1017,31839,56,0
1018,28571,56,0
1019,5514,56,0
1020,8936,56,0
1021,14912,56,0
1022,8848,56,0
1023,23930,56,0
1024,29229,56,0
1025,46042,56,0
1026,30112,56,0
1027,37583,56,0
1028,2414,56,0
1029,48816,56,0
1030,29122,56,0
1031,3644,56,0
1032,17604,56,0
1033,21912,56,0
1034,16950,56,0
1035,13102,56,0
1036,29844,56,0
1037,35886,56,0
1038,21636,56,0
1039,3115,56,0
1040,42235,56,0
1041,47158,56,0
1042,14494,56,0
1043,23779,56,0
1044,22832,56,0
1045,34494,56,0
1046,14836,56,0
1047,49919,56,0
1048,31045,56,0
1049,28139,56,0
1050,32685,56,0
1051,30611,56,0
1052,10592,56,0
1053,10482,56,0
1054,15313,56,0
1055,35181,56,0
1056,12867,56,0
1057,18411,56,0
1058,34288,56,0
1059,27282,56,0
1060,49080,56,0
1061,16367,56,0
1062,14651,56,0
1063,18565,56,0
1064,31852,56,0
1065,21553,56,0
1066,27432,56,0
1067,17520,56,0
1068,24181,56,0
1069,50468,56,0
1070,16028,56,0
1071,21033,56,0
1072,29550,56,0
1073,16132,56,0
1074,34659,56,0
1075,24894,56,0
1076,49119,56,0
1077,16858,56,0
1078,21565,56,0
1079,31633,56,0
1080,16071,56,0
1081,6164,56,0
1082,28495,56,0
1083,11107,56,0
1084,2249,56,0
1085,20680,56,0
1086,12741,56,0
1087,34584,56,0
1088,2927,56,0
1089,23568,56,0
1090,9615,56,0
1091,13465,56,0
1092,34251,56,0
1093,11193,56,0
1094,28369,56,0
1095,5850,56,0
1096,13232,56,0
1097,2290,56,0
1098,6619,56,0
1099,11715,56,0
1100,24051,56,0
1101,11725,56,0
1102,35325,56,0
1103,30821,56,0
1104,3144,56,0
1105,33236,56,0
1106,33523,56,0
1107,17298,56,0
1108,10675,56,0
1109,33147,56,0
1110,17909,56,0
1111,16619,56,0
1112,29270,56,0
1113,30003,56,0
1114,7716,56,0
1115,36051,56,0
1116,50321,56,0
1117,11553,56,0
1118,41178,56,0
1119,14467,56,0
1120,12790,56,0
1121,14647,56,0
1122,45713,56,0
1123,33276,56,0
1124,16699,56,0
1125,29132,56,0
1126,26590,56,0
1127,21358,56,0
1128,31157,56,0
1129,12485,56,0
1130,20272,56,0
1131,31640,56,0
1132,14142,56,0
1133,16343,56,0
1134,30541,56,0
1135,28590,56,0
1136,28230,56,0
1137,22367,56,0
1138,37332,56,0
1139,24931,56,0
1140,13326,56,0
1141,37866,56,0
1142,14309,56,0
1143,21750,56,0
1144,2549,56,0
1145,47727,56,0
1146,4063,56,0
1147,22705,56,0
1148,22601,56,0
1149,1884,56,0
1150,29647,56,0
1151,43050,56,0
1152,15771,56,0
1153,24951,56,0
1154,10325,56,0
1155,50240,56,0
1156,35498,56,0
1157,46290,56,0
1158,50122,56,0
1159,14431,56,0
1160,13451,56,0
1161,30513,56,0
1162,19293,56,0
1163,33840,56,0
1164,45055,56,0
1165,8737,56,0
1166,30066,56,0
1167,9782,56,0
1168,35616,56,0
1169,26771,56,0
1170,7047,56,0
1171,48509,56,0
1172,479,56,0
1173,4449,56,0
1174,31778,56,0
1175,35121,56,0
1176,31469,56,0
1177,45659,56,0
1178,19320,56,0
1179,10964,56,0
1180,3147,56,0
1181,26397,56,0
1182,26020,56,0
1183,13067,56,0
1184,47607,56,0
1185,1233,56,0
1186,15266,56,0
1187,28009,56,0
1188,31194,56,0
1189,12319,56,0
1190,1540,56,0
1191,17882,56,0
1192,18091,56,0
1193,17027,56,0
1194,32916,56,0
1195,48170,56,0
1196,16394,56,0
1197,27290,56,0
1198,13711,56,0
1199,17805,56,0
1200,11993,56,0
1201,9221,56,0
1202,50271,56,0
1203,19332,56,0
1204,1304,56,0
1205,13948,56,0
1206,48667,56,0
1207,23137,56,0
1208,31258,56,0
1209,12962,56,0
1210,48098,56,0
1211,15846,56,0
1212,37330,56,0
1213,31671,56,0
1214,17632,56,0
1215,11095,56,0
1216,32546,56,0
1217,30177,56,0
1218,37915,56,0
1219,26716,56,0
1220,4189,56,0
1221,32756,56,0
1222,35087,56,0
1223,11850,56,0
1224,6163,56,0
1225,34444,56,0
1226,15227,56,0
1227,31119,56,0
1228,48681,56,0
1229,14361,56,0
1230,32211,56,0
1231,50611,56,0
1232,39646,56,0
1233,17013,56,0
1234,30089,56,0
1235,13204,56,0
1236,17952,56,0
1237,30079,56,0
1238,41337,56,0
1239,26681,56,0
1240,11175,56,0
1241,31154,56,0
1242,24009,56,0
1243,8,56,0
1244,43069,56,0
1245,5285,56,0
1246,20469,56,0
1247,27614,56,0
1248,38371,56,0
1249,19725,56,0
1250,15371,56,0
1251,47411,57,1
1252,45281,57,0
1253,38068,57,0
1254,37879,57,0
1255,46006,57,0
1256,38065,57,0
1257,35317,57,0
1258,19450,57,0
1259,38071,57,0
1260,21900,57,0
1261,33900,57,0
1262,11398,57,0
1263,38282,57,0
1264,35796,57,0
1265,11438,57,0
1266,15855,57,0
1267,25994,57,0
1268,29397,57,0
1269,25700,57,0
1270,32495,57,0
1271,38069,57,0
1272,42981,57,0
1273,41017,57,0
1274,27018,57,0
1275,38557,57,0
1276,37139,57,0
1277,4234,57,0
1278,1015,57,0
1279,14895,57,0
1280,15207,57,0
1281,32381,57,0
1282,25436,57,0
1283,47728,57,0
1284,15333,57,0
1285,46216,57,0
1286,8316,57,0
1287,21774,57,0
1288,31991,57,0
1289,35434,57,0
1290,15918,57,0
1291,45814,57,0
1292,15427,57,0
1293,12365,57,0
1294,25611,57,0
1295,32543,57,0
1296,26607,57,0
1297,18491,57,0
1298,23267,57,0
1299,32928,57,0
1300,50099,57,0
1301,31372,57,0
1302,37874,57,0
1303,34200,57,0
1304,19689,57,0
1305,30776,57,0
1306,16658,57,0
1307,13758,57,0
1308,18232,57,0
1309,35538,57,0
1310,11476,57,0
1311,20742,57,0
1312,37550,57,0
1313,12756,57,0
1314,9775,57,0
1315,21200,57,0
1316,10404,57,0
1317,30268,57,0
1318,11061,57,0
1319,31700,57,0
1320,35847,57,0
1321,12932,57,0
1322,11893,57,0
1323,37720,57,0
1324,25092,57,0
1325,11627,57,0
1326,32789,57,0
1327,31552,57,0
1328,15024,57,0
1329,30510,57,0
1330,30413,57,0
1331,5129,57,0
1332,31820,57,0
1333,13356,57,0
1334,33406,57,0
1335,37298,57,0
1336,46771,57,0
1337,33905,57,0
1338,22067,57,0
1339,12724,57,0
1340,17937,57,0
1341,8795,57,0
1342,25730,57,0
1343,46561,57,0
1344,29804,57,0
1345,31843,57,0
1346,48895,57,0
1347,19517,57,0
1348,16051,57,0
1349,49640,57,0
1350,81,57,0
1351,29245,57,0
1352,35688,57,0
1353,8733,57,0
1354,32852,57,0
1355,38321,57,0
1356,11750,57,0
1357,27087,57,0
1358,3106,57,0
1359,19837,57,0
1360,31432,57,0
1361,34449,57,0
1362,5104,57,0
1363,21721,57,0
1364,13079,57,0
1365,18169,57,0
1366,41369,57,0
1367,28884,57,0
1368,16473,57,0
1369,31205,57,0
1370,10337,57,0
1371,5469,57,0
1372,34643,57,0
1373,22956,57,0
1374,6169,57,0
1375,19426,57,0
1376,5599,57,0
1377,12872,57,0
1378,31802,57,0
1379,28346,57,0
1380,35152,57,0
1381,18447,57,0
1382,31831,57,0
1383,39919,57,0
1384,22952,57,0
1385,2743,57,0
1386,12258,57,0
1387,34922,57,0
1388,31201,57,0
1389,30950,57,0
1390,50382,57,0
1391,6220,57,0
1392,10242,57,0
1393,25061,57,0
1394,48855,57,0
1395,15418,57,0
1396,4183,57,0
1397,34829,57,0
1398,26105,57,0
1399,6674,57,0
1400,14026,57,0
1401,23387,57,0
1402,24007,57,0
1403,31853,57,0
1404,25452,57,0
1405,15531,57,0
1406,17893,57,0
1407,15237,57,0
1408,10648,57,0
1409,8115,57,0
1410,29228,57,0
1411,11311,57,0
1412,32648,57,0
1413,48061,57,0
1414,32010,57,0
1415,31227,57,0
1416,18483,57,0
1417,13782,57,0
1418,11804,57,0
1419,18083,57,0
1420,15592,57,0
1421,33682,57,0
1422,49426,57,0
1423,12767,57,0
1424,30729,57,0
1425,16963,57,0
1426,11303,57,0
1427,47938,57,0
1428,39133,57,0
1429,34018,57,0
1430,17146,57,0
1431,11281,57,0
1432,47030,57,0
1433,17118,57,0
1434,22384,57,0
1435,33024,57,0
1436,24527,57,0
1437,21620,57,0
1438,8584,57,0
1439,30077,57,0
1440,30285,57,0
1441,6647,57,0
1442,11656,57,0
1443,17630,57,0
1444,27104,57,0
1445,22949,57,0
1446,44306,57,0
1447,17683,57,0
1448,12918,57,0
1449,14401,57,0
1450,19035,57,0
1451,9888,57,0
1452,18085,57,0
1453,16375,57,0
1454,7756,57,0
1455,4752,57,0
1456,19762,57,0
1457,31442,57,0
1458,7068,57,0
1459,29648,57,0
1460,31225,57,0
1461,15169,57,0
1462,30705,57,0
1463,9347,57,0
1464,13988,57,0
1465,16814,57,0
1466,22878,57,0
1467,15913,57,0
1468,2309,57,0
1469,23579,57,0
1470,14834,57,0
1471,35552,57,0
1472,22472,57,0
1473,21925,57,0
1474,49014,57,0
1475,49047,57,0
1476,11359,57,0
1477,26752,57,0
1478,46837,57,0
1479,12178,57,0
1480,47353,57,0
1481,14853,57,0
1482,11187,57,0
1483,31423,57,0
1484,30523,57,0
1485,23645,57,0
1486,11424,57,0
1487,31840,57,0
1488,3019,57,0
1489,31454,57,0
1490,25840,57,0
1491,42042,57,0
1492,39023,57,0
1493,49602,57,0
1494,2046,57,0
1495,30328,57,0
1496,28135,57,0
1497,42204,57,0
