iteration,record_id,n_inclusions,label
137,34607,22,0
138,10833,22,0
139,26328,22,0
140,14066,23,1
141,32549,23,0
142,14955,23,0
143,33163,23,0
144,8166,23,0
145,18033,24,1
146,18093,25,1
147,35998,25,0
148,17396,25,0
149,39374,25,0
150,12707,25,0
151,12548,25,0
152,11300,25,0
153,28824,25,0
154,10429,25,0
155,13428,25,0
156,31259,25,0
157,11101,25,0
158,11073,25,0
159,31738,25,0
160,11131,25,0
161,27967,25,0
162,15524,26,1
163,18023,26,0
164,33181,26,0
165,14310,26,0
166,11621,26,0
167,13020,26,0
168,996,26,0
169,16739,27,1
170,17631,27,0
171,3363,28,1
172,15824,28,0
173,17723,28,0
174,25136,28,0
175,28559,28,0
176,11327,28,0
177,31777,28,0
178,18196,28,0
179,3281,28,0
180,9926,28,0
181,11757,28,0
182,25361,28,0
183,18259,28,0
184,16427,28,0
185,36010,28,0
186,46656,28,0
187,16482,28,0
188,11817,28,0
189,47373,28,0
190,50904,28,0
191,50418,29,1
192,49984,29,0
193,3120,29,0
194,16425,29,0
195,35591,29,0
196,11021,29,0
197,3896,29,0
198,47308,29,0
199,15196,29,0
200,32705,29,0
201,24910,29,0
202,32664,29,0
203,25811,29,0
204,10459,29,0
205,34683,29,0
206,30064,29,0
207,47372,29,0
208,31917,29,0
209,31824,29,0
210,28947,29,0
211,21884,29,0
212,27376,29,0
213,5084,29,0
214,19873,29,0
215,47781,29,0
216,33178,29,0
217,31441,29,0
218,16353,29,0
219,12698,29,0
220,3107,30,1
221,12871,30,0
222,12189,30,0
223,2203,30,0
224,13296,30,0
225,27343,30,0
226,10994,31,1
227,17490,31,0
228,11877,31,0
229,31422,31,0
230,30144,31,0
231,17753,31,0
232,23277,31,0
233,25424,31,0
234,13322,31,0
235,15538,31,0
236,11369,31,0
237,50520,31,0
238,19815,31,0
239,11767,32,1
240,25453,32,0
241,18384,32,0
242,48193,32,0
243,5792,32,0
244,47501,32,0
245,14154,32,0
246,23265,32,0
247,47739,33,1
248,11337,33,0
249,7738,33,0
250,1857,33,0
251,27598,33,0
252,3078,33,0
253,12366,33,0
254,15858,33,0
255,33258,33,0
256,11808,33,0
257,10036,33,0
258,32644,33,0
259,47500,33,0
260,14216,33,0
261,25426,33,0
262,31791,34,1
263,35788,34,0
264,12875,34,0
265,30010,34,0
266,11784,34,0
267,11304,34,0
268,33991,34,0
269,15953,34,0
270,23266,34,0
271,18611,35,1
272,33475,35,0
273,13726,35,0
274,7040,35,0
275,34904,35,0
276,21862,35,0
277,8163,36,1
278,16828,36,0
279,1023,36,0
280,11755,36,0
281,14944,36,0
282,32769,36,0
283,11746,36,0
284,13809,36,0
285,11333,36,0
286,29725,36,0
287,10,36,0
288,3897,36,0
289,13311,36,0
290,19573,36,0
291,17201,36,0
292,34081,36,0
293,13486,36,0
294,17929,37,1
295,34294,37,0
296,46328,37,0
297,32520,37,0
298,10954,37,0
299,49574,37,0
300,5448,37,0
301,14577,37,0
302,3125,37,0
303,32126,37,0
304,12502,37,0
305,11171,37,0
306,17411,37,0
307,30047,37,0
308,14753,37,0
309,26878,37,0
310,11659,37,0
311,31177,37,0
312,29967,38,1
313,12317,38,0
314,10673,38,0
315,21814,38,0
316,29999,38,0
317,14663,38,0
318,31851,38,0
319,33775,39,1
320,34892,39,0
321,48743,39,0
322,16382,39,0
323,48633,39,0
324,32346,39,0
325,11121,39,0
326,47008,39,0
327,29661,39,0
328,12229,39,0
329,14417,39,0
330,35568,39,0
331,34070,39,0
332,7103,39,0
333,33672,39,0
334,16827,39,0
335,10032,39,0
336,33249,39,0
337,19809,39,0
338,11908,39,0
339,35789,39,0
340,33380,39,0
341,34710,39,0
342,31234,39,0
343,14313,39,0
344,13410,39,0
345,49963,39,0
346,41982,39,0
347,23681,39,0
348,32900,39,0
349,3141,39,0
350,1716,39,0
351,25862,39,0
352,8086,39,0
353,31990,39,0
354,5310,39,0
355,30966,39,0
356,27030,39,0
357,32523,39,0
358,23285,39,0
359,18496,39,0
360,8411,39,0
361,14941,39,0
362,16559,39,0
363,9417,39,0
364,35679,39,0
365,17940,39,0
366,11492,39,0
367,49962,39,0
368,12306,39,0
369,8195,39,0
370,15628,39,0
371,8815,39,0
372,23268,39,0
373,17390,39,0
374,4543,40,1
375,10590,40,0
376,30940,40,0
377,17023,40,0
378,10524,41,1
379,32082,41,0
380,3280,41,0
381,50613,42,1
382,16368,42,0
383,14664,42,0
384,14665,42,0
385,12720,42,0
386,11066,42,0
387,11138,42,0
388,17988,42,0
389,28502,42,0
390,50614,42,0
391,18009,42,0
392,11735,42,0
393,32658,42,0
394,12170,43,1
395,31038,43,0
396,14492,43,0
397,18076,44,1
398,16984,45,1
399,8568,45,0
400,30548,45,0
401,5836,45,0
402,16990,45,0
403,12718,46,1
404,11185,46,0
405,15441,46,0
406,10320,46,0
407,18431,46,0
408,2423,46,0
409,12103,46,0
410,34891,46,0
411,1627,46,0
412,18430,46,0
413,35097,46,0
414,7512,46,0
415,25685,46,0
416,17200,46,0
417,17056,46,0
418,11610,46,0
419,18237,46,0
420,16513,46,0
421,11214,46,0
422,28635,46,0
423,11597,46,0
424,14899,46,0
425,17266,46,0
426,18365,46,0
427,12475,46,0
428,14922,46,0
429,18029,46,0
430,50060,47,1
431,15312,47,0
432,46712,47,0
433,35096,47,0
434,10331,47,0
435,39642,47,0
436,8194,47,0
437,32987,47,0
438,18236,47,0
439,11174,47,0
440,2495,47,0
441,11807,47,0
442,12034,47,0
443,48325,47,0
444,35202,47,0
445,21809,47,0
446,2546,47,0
447,30750,47,0
448,31799,47,0
449,45887,47,0
450,20284,47,0
451,11274,47,0
452,13737,47,0
453,11810,47,0
454,14587,47,0
455,48348,47,0
456,42213,47,0
457,12049,47,0
458,11754,47,0
459,47268,47,0
460,33860,47,0
461,2433,47,0
462,13472,47,0
463,27284,47,0
464,41232,47,0
465,3116,47,0
466,31228,47,0
467,5594,47,0
468,20285,47,0
469,31771,47,0
470,16985,47,0
471,29856,47,0
472,7873,47,0
473,10423,47,0
474,11704,47,0
475,1052,47,0
476,12712,47,0
477,17465,47,0
478,13034,47,0
479,14826,47,0
480,735,47,0
481,12282,47,0
482,11023,47,0
483,7182,47,0
484,15331,47,0
485,35828,47,0
486,45046,47,0
487,46329,47,0
488,50524,47,0
489,30053,47,0
490,21837,47,0
491,30755,47,0
492,31845,47,0
493,29658,47,0
494,10770,47,0
495,33035,47,0
496,10988,47,0
497,18171,47,0
498,34711,47,0
499,30078,47,0
500,12146,47,0
501,32375,47,0
502,50241,48,1
503,22870,48,0
504,46787,48,0
505,20022,48,0
506,50299,48,0
507,13375,48,0
508,29983,48,0
509,11780,48,0
510,11100,48,0
511,48503,48,0
512,1070,48,0
513,822,48,0
514,28749,48,0
515,672,48,0
516,48047,48,0
517,11738,48,0
518,32084,48,0
519,16079,48,0
520,5835,48,0
521,27574,48,0
522,11088,48,0
523,3160,48,0
524,16538,48,0
525,32118,48,0
526,2436,48,0
527,10655,48,0
528,33366,48,0
529,25941,48,0
530,12141,48,0
531,12445,48,0
532,14931,48,0
533,32514,48,0
534,33692,48,0
535,33670,48,0
536,34069,48,0
537,14548,48,0
538,4050,48,0
539,49941,48,0
540,14661,48,0
541,30579,48,0
542,12538,48,0
543,38091,48,0
544,16063,48,0
545,14399,48,0
546,3118,48,0
547,31647,49,1
548,32776,49,0
549,42725,49,0
550,12271,49,0
551,20224,49,0
552,31763,49,0
553,30273,50,1
554,31592,50,0
555,24918,50,0
556,18204,50,0
557,31255,50,0
558,14774,50,0
559,11076,50,0
560,35189,50,0
561,20328,50,0
562,30276,50,0
563,30049,50,0
564,12669,50,0
565,29475,50,0
566,28251,50,0
567,32771,50,0
568,31367,50,0
569,15276,50,0
570,50934,51,1
571,14556,51,0
572,35748,51,0
573,15564,51,0
574,3137,51,0
575,31860,51,0
576,15950,51,0
577,6542,51,0
578,32733,51,0
579,30160,51,0
580,1907,51,0
581,21296,51,0
582,13556,51,0
583,13718,51,0
584,50546,51,0
585,47394,51,0
586,19820,51,0
587,27047,51,0
588,16390,51,0
589,24826,51,0
590,11658,51,0
591,28236,51,0
592,27948,51,0
593,20925,51,0
594,30071,51,0
595,18132,51,0
596,11762,51,0
597,32532,51,0
598,22871,51,0
599,809,51,0
600,30618,51,0
601,8936,51,0
602,33286,51,0
603,19430,51,0
604,27831,51,0
605,29843,51,0
606,6377,51,0
607,12213,51,0
608,30013,51,0
609,50239,51,0
610,33632,51,0
611,10787,51,0
612,13182,51,0
613,9681,51,0
614,42199,51,0
615,11308,51,0
616,31480,51,0
617,32012,51,0
618,27845,51,0
619,32506,51,0
620,31790,51,0
621,18345,51,0
622,15452,51,0
623,11802,51,0
624,9,51,0
625,31870,51,0
626,756,51,0
627,33259,51,0
628,2093,51,0
629,15091,51,0
630,13149,51,0
631,22361,51,0
632,30827,51,0
633,11130,51,0
634,11766,51,0
635,29486,51,0
636,14855,51,0
637,4562,51,0
638,18521,51,0
639,14546,51,0
640,15566,51,0
641,34713,51,0
642,33252,51,0
643,11024,51,0
644,33643,51,0
645,23007,51,0
646,28452,51,0
647,18075,51,0
648,34443,51,0
649,11675,51,0
650,35307,51,0
651,4766,51,0
652,30294,51,0
653,13750,51,0
654,34140,51,0
655,49699,51,0
656,1371,51,0
657,13523,51,0
658,31212,51,0
659,42016,51,0
660,7336,51,0
661,10873,51,0
662,20350,51,0
663,33256,51,0
664,11709,51,0
665,14716,52,1
666,47647,52,0
667,9310,52,0
668,10799,52,0
669,20988,52,0
670,47676,52,0
671,15368,52,0
672,22627,52,0
673,12180,52,0
674,35354,52,0
675,32504,52,0
676,9014,52,0
677,21838,52,0
678,4604,52,0
679,28204,52,0
680,46851,52,0
681,16928,52,0
682,12075,52,0
683,25918,52,0
684,16556,52,0
685,27715,52,0
686,23722,52,0
687,11939,52,0
688,25079,52,0
689,16369,52,0
690,15448,52,0
691,12128,52,0
692,33295,52,0
693,11530,52,0
694,50734,52,0
695,30429,52,0
696,8593,52,0
697,33861,52,0
698,13371,52,0
699,26835,52,0
700,6640,52,0
701,6316,52,0
702,32415,52,0
703,15544,52,0
704,33418,52,0
705,21529,52,0
706,15949,52,0
707,16392,53,1
708,34981,53,0
709,19121,53,0
710,33498,53,0
711,10559,53,0
712,22893,53,0
713,19831,53,0
714,35747,53,0
715,9981,53,0
716,25878,53,0
717,33957,53,0
718,31054,53,0
719,13931,53,0
720,12256,53,0
721,18399,54,1
722,32076,54,0
723,8132,54,0
724,11403,54,0
725,49987,54,0
726,17632,54,0
727,6755,54,0
728,22872,54,0
729,34400,54,0
730,12787,54,0
731,2291,54,0
732,4250,54,0
733,31657,54,0
734,25017,54,0
735,13407,54,0
736,30993,54,0
737,17934,54,0
738,14365,54,0
739,24639,54,0
740,24631,54,0
741,33942,54,0
742,25588,54,0
743,3985,54,0
744,11367,54,0
745,13392,54,0
746,31183,54,0
747,31711,54,0
748,29024,54,0
749,18309,54,0
750,34071,54,0
751,14415,54,0
752,13096,54,0
753,16465,54,0
754,34621,54,0
755,11946,54,0
756,31804,54,0
757,20334,54,0
758,11756,54,0
759,20142,54,0
760,13377,54,0
761,22873,54,0
762,29058,54,0
763,766,54,0
764,25865,54,0
765,12535,54,0
766,49130,54,0
767,32621,54,0
768,5049,54,0
769,47984,54,0
770,47108,54,0
771,12107,54,0
772,12735,54,0
773,15730,54,0
774,35109,54,0
775,39570,54,0
776,11224,54,0
777,14575,54,0
778,30611,54,0
779,29495,54,0
780,10920,54,0
781,12411,55,1
782,32626,55,0
783,11986,55,0
784,14794,55,0
785,32527,55,0
786,28744,55,0
787,49071,55,0
788,17719,55,0
789,10671,55,0
790,49081,55,0
791,31573,55,0
792,11698,55,0
793,3161,55,0
794,35176,55,0
795,16351,55,0
796,20336,55,0
797,11143,55,0
798,31024,55,0
799,34295,55,0
800,49783,55,0
801,34014,55,0
802,46444,55,0
803,27296,55,0
804,25940,55,0
805,13561,55,0
806,30186,55,0
807,11111,55,0
808,18276,55,0
809,11619,55,0
810,32422,55,0
811,14937,55,0
812,32318,55,0
813,14962,55,0
814,515,55,0
815,12719,55,0
816,3910,55,0
817,13393,55,0
818,34189,55,0
819,32190,55,0
820,15166,55,0
821,7630,55,0
822,50747,55,0
823,48694,55,0
824,30721,55,0
825,14385,56,1
826,22876,56,0
827,15567,56,0
828,36933,56,0
829,3257,56,0
830,32553,56,0
831,32182,56,0
832,18080,56,0
833,23230,56,0
834,50445,56,0
835,30951,56,0
836,31740,56,0
837,1882,56,0
838,15859,56,0
839,29985,56,0
840,31218,56,0
841,5181,56,0
842,13369,56,0
843,11999,56,0
844,33012,56,0
845,13118,56,0
846,20032,56,0
847,40654,56,0
848,48612,56,0
849,30045,56,0
850,11404,56,0
851,12187,56,0
852,15719,56,0
853,18565,56,0
854,31620,56,0
855,30110,56,0
856,29084,56,0
857,17485,56,0
858,14945,56,0
859,3104,56,0
860,27487,56,0
861,20048,56,0
862,48537,56,0
863,47673,56,0
864,14291,56,0
865,31150,56,0
866,50181,56,0
867,9221,56,0
868,13001,56,0
869,31679,56,0
870,38355,56,0
871,17501,56,0
872,14651,56,0
873,24516,56,0
874,7787,56,0
875,29122,56,0
876,11251,56,0
877,26714,56,0
878,23011,56,0
879,50422,56,0
880,16005,56,0
881,27257,56,0
882,10408,56,0
883,34288,56,0
884,13725,56,0
885,19723,56,0
886,25791,56,0
887,48920,56,0
888,22877,56,0
889,6289,56,0
890,15743,56,0
891,31708,56,0
892,31787,56,0
893,33030,56,0
894,31593,56,0
895,9781,56,0
896,30113,56,0
897,17909,56,0
898,3504,56,0
899,31644,56,0
900,15296,56,0
901,32465,56,0
902,14776,56,0
903,35716,56,0
904,17755,56,0
905,17393,56,0
906,33629,56,0
907,13232,56,0
908,12165,56,0
909,7985,56,0
910,18968,56,0
911,13071,56,0
912,12728,56,0
913,45069,56,0
914,12341,56,0
915,33132,56,0
916,17511,56,0
917,35957,56,0
918,30162,56,0
919,31640,56,0
920,32846,56,0
921,10519,56,0
922,10593,56,0
923,14008,56,0
924,12602,56,0
925,49424,56,0
926,16400,56,0
927,7691,56,0
928,14646,56,0
929,25745,56,0
930,29080,56,0
931,28013,56,0
932,15453,56,0
933,16839,56,0
934,22477,57,1
935,33123,57,0
936,20594,57,0
937,35157,57,0
938,8533,57,0
939,23001,57,0
940,50612,57,0
941,3263,57,0
942,30042,57,0
943,39,57,0
944,14398,57,0
945,32663,57,0
946,29758,57,0
947,33411,57,0
948,49423,57,0
949,12042,57,0
950,11733,57,0
951,47849,57,0
952,22879,57,0
953,50615,57,0
954,7882,57,0
955,24979,57,0
956,35928,57,0
957,9021,57,0
958,20057,57,0
959,21688,57,0
960,35886,57,0
961,12967,57,0
962,16901,57,0
963,23750,57,0
964,11175,57,0
965,16900,57,0
966,48512,57,0
967,15654,57,0
968,47566,57,0
969,32685,57,0
970,10375,57,0
971,26681,57,0
972,34459,57,0
973,17313,57,0
974,47783,57,0
975,11835,57,0
976,31705,57,0
977,30069,57,0
978,34293,57,0
979,46383,57,0
980,50789,57,0
981,12485,57,0
982,3166,57,0
983,17180,57,0
984,24541,57,0
985,14431,57,0
986,29442,57,0
987,17359,57,0
988,43876,57,0
989,3115,57,0
990,31236,57,0
991,31796,57,0
992,49724,57,0
993,30112,57,0
994,14588,57,0
995,21859,57,0
996,17227,57,0
997,28719,57,0
998,17520,57,0
999,17413,57,0
1000,11481,57,0
1001,33799,57,0
1002,14974,57,0
1003,11661,57,0
1004,10347,57,0
1005,31852,57,0
1006,47782,57,0
1007,11155,57,0
1008,20948,57,0
1009,9951,57,0
1010,25419,57,0
1011,11283,57,0
1012,12741,57,0
1013,14467,57,0
1014,46042,57,0
1015,6850,57,0
1016,13451,57,0
1017,30177,57,0
1018,20839,57,0
1019,30176,57,0
1020,34450,57,0
1021,31217,57,0
1022,25994,57,0
1023,12319,57,0
1024,33253,57,0
1025,34967,57,0
1026,17703,57,0
1027,30473,57,0
1028,11988,57,0
1029,31839,57,0
1030,10842,57,0
1031,30981,57,0
1032,48815,57,0
1033,3912,57,0
1034,29550,57,0
1035,1304,57,0
1036,33083,57,0
1037,20678,57,0
1038,22874,57,0
1039,25092,57,0
1040,93,57,0
1041,6647,57,0
1042,13339,57,0
1043,7982,57,0
1044,28139,57,0
1045,37866,57,0
1046,29132,57,0
1047,32657,57,0
1048,24051,57,0
1049,31041,57,0
1050,33537,57,0
1051,16858,57,0
1052,42669,57,0
1053,41178,57,0
1054,1171,57,0
1055,42235,57,0
1056,13010,57,0
1057,49400,57,0
1058,10482,57,0
1059,9615,57,0
1060,47158,57,0
1061,15313,57,0
1062,6330,57,0
1063,6169,57,0
1064,48728,57,0
1065,21636,57,0
1066,23579,57,0
1067,15496,57,0
1068,13692,57,0
1069,20377,57,0
1070,15771,57,0
1071,5129,57,0
1072,30512,57,0
1073,13513,57,0
1074,25054,57,0
1075,29844,57,0
1076,17854,57,0
1077,13102,57,0
1078,49480,57,0
1079,6620,57,0
1080,35181,57,0
1081,11715,57,0
1082,16071,57,0
1083,20469,57,0
1084,12356,57,0
1085,50468,57,0
1086,45055,57,0
1087,13676,57,0
1088,12948,57,0
1089,35538,57,0
1090,14494,57,0
1091,20272,57,0
1092,35121,57,0
1093,20842,57,0
1094,655,57,0
1095,23779,57,0
1096,21033,57,0
1097,5493,57,0
1098,43050,57,0
1099,24930,57,0
1100,3644,57,0
1101,30523,57,0
1102,31700,57,0
1103,15333,57,0
1104,34659,57,0
1105,17882,57,0
1106,47962,57,0
1107,26105,57,0
1108,2549,57,0
1109,14836,57,0
1110,12790,57,0
1111,5514,57,0
1112,35796,57,0
1113,45713,57,0
1114,8384,57,0
1115,16343,57,0
1116,10325,57,0
1117,25456,57,0
1118,19293,57,0
1119,3144,57,0
1120,31633,57,0
1121,15918,57,0
1122,35325,57,0
1123,29962,57,0
1124,37720,57,0
1125,24894,57,0
1126,14309,57,0
1127,24181,57,0
1128,27018,57,0
1129,15371,57,0
1130,37915,57,0
1131,28495,57,0
1132,17893,57,0
1133,30821,57,0
1134,30487,57,0
1135,14912,57,0
1136,38556,57,0
1137,1884,57,0
1138,21912,57,0
1139,33147,57,0
1140,13650,57,0
1141,16370,57,0
1142,16619,57,0
1143,5850,57,0
1144,35616,57,0
1145,16132,57,0
1146,49919,57,0
1147,18411,57,0
1148,26590,57,0
1149,23568,57,0
1150,8737,57,0
1151,6164,57,0
1152,29229,57,0
1153,26474,57,0
1154,27432,57,0
1155,30079,57,0
1156,7716,57,0
1157,31469,57,0
1158,479,57,0
1159,11193,57,0
1160,34494,57,0
1161,48856,57,0
1162,17805,57,0
1163,34444,57,0
1164,21565,57,0
1165,17298,57,0
1166,2479,57,0
1167,31802,57,0
1168,14026,57,0
1169,32546,57,0
1170,32379,57,0
1171,21693,57,0
1172,48816,57,0
1173,28571,57,0
1174,10964,57,0
1175,47607,57,0
1176,26716,57,0
1177,37583,57,0
1178,31045,57,0
1179,25436,57,0
1180,32495,57,0
1181,30003,57,0
1182,46771,57,0
1183,32543,57,0
1184,28590,57,0
1185,26720,57,0
1186,30541,57,0
1187,48855,57,0
1188,50611,57,0
1189,4063,57,0
1190,11095,57,0
1191,23715,57,0
1192,30066,57,0
1193,14647,57,0
1194,35794,57,0
1195,13711,57,0
1196,11725,57,0
1197,12674,57,0
1198,19320,57,0
1199,23930,57,0
1200,4449,57,0
1201,22832,57,0
1202,28822,57,0
1203,11061,57,0
1204,31671,57,0
1205,6619,57,0
1206,32692,57,0
1207,29270,57,0
1208,11850,57,0
1209,34251,57,0
1210,5469,57,0
1211,33840,57,0
1212,11893,57,0
1213,22601,57,0
1214,13465,57,0
1215,19725,57,0
1216,43069,57,0
1217,31194,57,0
1218,9775,57,0
1219,16699,57,0
1220,35434,57,0
1221,33276,57,0
1222,23137,57,0
1223,15846,57,0
1224,31820,57,0
1225,32211,57,0
1226,48681,57,0
1227,27104,57,0
1228,22949,57,0
1229,27282,57,0
1230,49119,57,0
1231,40140,57,0
1232,30510,57,0
1233,21900,57,0
1234,33236,57,0
1235,31154,57,0
1236,18483,57,0
1237,36051,57,0
1238,25840,57,0
1239,21750,57,0
1240,11438,57,0
1241,31241,57,0
1242,11553,57,0
1243,48098,57,0
1244,48061,57,0
1245,18232,57,0
1246,47727,57,0
1247,3147,57,0
1248,21553,57,0
1249,22472,57,0
1250,32381,57,0
1251,28009,57,0
1252,16394,57,0
1253,33321,57,0
1254,22367,57,0
1255,13948,57,0
1256,2927,57,0
1257,32548,57,0
1258,48170,57,0
1259,2290,57,0
1260,16028,57,0
1261,12686,57,0
1262,16950,57,0
1263,27290,57,0
1264,30083,57,0
1265,1862,57,0
1266,48895,57,0
1267,30374,57,0
1268,29647,57,0
1269,4189,57,0
1270,24931,57,0
1271,28230,57,0
1272,15169,57,0
1273,48667,57,0
1274,19450,57,0
1275,45659,57,0
1276,27614,57,0
1277,24951,57,0
1278,13326,57,0
1279,10404,57,0
1280,31703,57,0
1281,2309,57,0
1282,15207,57,0
1283,19332,57,0
1284,24890,57,0
1285,10592,57,0
1286,6065,57,0
1287,35552,57,0
1288,17952,57,0
1289,17630,57,0
1290,37332,57,0
1291,35317,57,0
1292,38371,57,0
1293,31157,57,0
1294,11286,57,0
1295,12767,57,0
1296,1540,57,0
1297,15227,57,0
1298,39646,57,0
1299,14361,57,0
1300,27739,57,0
1301,23350,57,0
1302,34200,57,0
1303,46290,57,0
1304,31225,57,0
1305,30268,57,0
1306,19837,57,0
1307,13999,57,0
1308,26046,57,0
1309,9782,57,0
1310,17937,57,0
1311,35498,57,0
1312,50099,57,0
1313,50271,57,0
1314,21774,57,0
1315,37330,57,0
1316,7047,57,0
1317,18447,57,0
1318,24527,57,0
1319,21358,57,0
1320,34449,57,0
1321,50382,57,0
1322,26771,57,0
1323,22955,57,0
1324,31778,57,0
1325,13067,57,0
1326,8316,57,0
1327,12756,57,0
1328,32010,57,0
1329,31372,57,0
1330,17027,57,0
1331,32648,57,0
1332,5285,57,0
1333,47411,58,1
1334,45281,58,0
1335,46006,58,0
1336,38068,58,0
1337,38071,58,0
1338,15418,58,0
1339,33900,58,0
1340,38282,58,0
1341,46561,58,0
1342,41369,58,0
1343,37879,58,0
1344,38065,58,0
1345,15855,58,0
1346,31840,58,0
1347,42981,58,0
1348,11398,58,0
1349,35688,58,0
1350,37139,58,0
1351,18491,58,0
1352,15024,58,0
1353,31991,58,0
1354,35087,58,0
1355,30776,58,0
1356,48509,58,0
1357,31552,58,0
1358,25700,58,0
1359,19517,58,0
1360,35847,58,0
1361,25611,58,0
1362,8,58,0
1363,29397,58,0
1364,33965,58,0
1365,15427,58,0
1366,13550,58,0
1367,20680,58,0
1368,4234,58,0
1369,17013,58,0
1370,15592,58,0
1371,31691,58,0
1372,22705,58,0
1373,13758,58,0
1374,33523,58,0
1375,50240,58,0
1376,11627,58,0
1377,28884,58,0
1378,34584,58,0
1379,29804,58,0
1380,41017,58,0
1381,15266,58,0
1382,50122,58,0
1383,12867,58,0
1384,11750,58,0
1385,16375,58,0
1386,1015,58,0
1387,14142,58,0
1388,16963,58,0
1389,22091,58,0
1390,8733,58,0
1391,15141,58,0
1392,16615,58,0
1393,31515,58,0
1394,38321,58,0
1395,31205,58,0
1396,12365,58,0
1397,31831,58,0
1398,38069,58,0
1399,30089,58,0
1400,41337,58,0
1401,11804,58,0
1402,46216,58,0
1403,34018,58,0
1404,49080,58,0
1405,3500,58,0
1406,13356,58,0
1407,49426,58,0
1408,31227,58,0
1409,33905,58,0
1410,1889,58,0
1411,29245,58,0
1412,22956,58,0
1413,25730,58,0
1414,38985,58,0
1415,21925,58,0
1416,28346,58,0
1417,4183,58,0
1418,47728,58,0
1419,21200,58,0
1420,49082,58,0
1421,17683,58,0
1422,12258,58,0
1423,22067,58,0
1424,22952,58,0
1425,5599,58,0
1426,34643,58,0
1427,16658,58,0
1428,37874,58,0
1429,37298,58,0
1430,10337,58,0
1431,33024,58,0
1432,12918,58,0
1433,11765,58,0
1434,12724,58,0
1435,13204,58,0
1436,12962,58,0
1437,11107,58,0
1438,2249,58,0
1439,37550,58,0
1440,3928,58,0
1441,17604,58,0
1442,11406,58,0
1443,3106,58,0
1444,28293,58,0
1445,27087,58,0
1446,49047,58,0
1447,14947,58,0
1448,45814,58,0
1449,30513,58,0
1450,13844,58,0
1451,21620,58,0
1452,31453,58,0
1453,32928,58,0
1454,46837,58,0
1455,13762,58,0
1456,19689,58,0
1457,49014,58,0
1458,8795,58,0
1459,31853,58,0
1460,8589,58,0
1461,25452,58,0
1462,1233,58,0
1463,49640,58,0
1464,6723,58,0
1465,13079,58,0
1466,11405,58,0
1467,32066,58,0
1468,15237,58,0
1469,42042,58,0
1470,26020,58,0
1471,12178,58,0
1472,49473,58,0
1473,12872,58,0
1474,30116,58,0
1475,17118,58,0
1476,22875,58,0
1477,34632,58,0
1478,46927,58,0
1479,16814,58,0
1480,34033,58,0
1481,30950,58,0
1482,34701,58,0
1483,81,58,0
1484,49712,58,0
1485,16367,58,0
1486,2743,58,0
1487,29461,58,0
1488,14253,58,0
1489,19762,58,0
1490,39919,58,0
1491,32916,58,0
1492,44306,58,0
1493,29341,58,0
1494,17299,58,0
1495,32494,58,0
1496,32756,58,0
1497,29679,58,0
